LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,AVG_BILL_AMT,AVG_PAY_AMT,MAX_BILL_AMT,MAX_PAY_AMT,CREDIT_UTILIZATION,TOTAL_PAYMENT,TOTAL_BILL,PAYMENT_TO_BILL_RATIO,AVG_PAYMENT_STATUS,NUM_DELAYED_PAYMENTS,AGE_GROUP
30000,1,3,1,47,0,0,0,0,0,0,28923,29803,25373,23231,23913,21120,1586,1365,1663,5106,1050,0,0,25393.833333333332,1795.0,29803,5106,0.8464611111111111,10770,152363,0.07068645274771435,0.0,0,36-50
240000,1,1,1,60,2,0,0,0,0,0,184427,188583,191992,185383,179565,92788,7001,6180,6000,5951,5285,192557,1,170456.33333333334,37162.333333333336,191992,192557,0.7102347222222223,222974,1022738,0.21801673546890796,0.3333333333333333,1,51+
260000,2,1,2,29,-1,-1,-2,-1,-1,-1,470,0,0,550,880,1287,0,0,550,880,1287,925,1,531.1666666666666,607.0,1287,1287,0.002042948717948718,3642,3187,1.142767492940069,-1.1666666666666667,0,26-35
30000,1,3,2,25,0,0,0,0,0,-2,10198,28773,18031,13127,0,0,18808,1200,263,0,0,0,0,11688.166666666666,3378.5,28773,18808,0.38960555555555554,20271,70129,0.2890530308431605,-0.3333333333333333,0,18-25
500000,2,1,2,28,0,0,0,0,0,0,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000,0,47514.166666666664,5629.0,59534,10001,0.09502833333333333,33774,285085,0.11846993002087097,0.0,0,26-35
60000,2,2,2,29,2,2,2,0,0,0,41387,42117,41140,42110,42988,43841,1685,0,1655,1707,1718,1775,0,42263.833333333336,1423.3333333333333,43841,1775,0.7043972222222222,8540,253583,0.033677336414507285,1.0,3,26-35
200000,1,3,1,30,0,0,0,0,0,0,144933,148103,148137,151505,154728,157912,7000,4000,4000,4000,4000,4550,0,150886.33333333334,4591.666666666667,157912,7000,0.7544316666666667,27550,905318,0.03043129596451192,0.0,0,26-35
80000,1,2,1,31,0,0,0,0,0,0,70664,62223,26400,27201,27363,-4000,2036,1500,1201,1500,2000,2000,0,34975.166666666664,1706.1666666666667,70664,2036,0.4371895833333333,10237,209851,0.04878223120213866,0.0,0,26-35
100000,2,2,2,30,1,-2,-2,-2,-2,-2,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-4.0,0.0,-4,0,-4e-05,0,-24,-0.0,-1.5,1,26-35
380000,1,1,1,42,-1,-1,-1,-1,-2,-1,4377,-3,3885,0,1140,505,0,3888,0,1140,505,0,0,1650.6666666666667,922.1666666666666,4377,3888,0.004343859649122807,5533,9904,0.5586631663974152,-1.1666666666666667,0,36-50
210000,1,2,1,30,0,0,0,0,0,0,32903,33275,34174,34141,34456,34737,1600,1846,1209,1248,1247,1212,1,33947.666666666664,1393.6666666666667,34737,1846,0.16165555555555555,8362,203686,0.04105338609428238,0.0,0,26-35
10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,1,5318.333333333333,883.3333333333334,8257,2000,0.5318333333333333,5300,31910,0.16609213412723284,0.0,0,26-35
500000,1,2,1,44,0,0,0,0,0,0,91718,93338,96781,98274,100528,102748,4000,5000,4000,4000,4091,6169,0,97231.16666666667,4543.333333333333,102748,6169,0.19446233333333335,27260,583387,0.04672712967549843,0.0,0,36-50
240000,2,1,1,37,2,0,0,0,-2,-2,118402,119764,72050,0,0,0,5598,4000,0,0,0,0,1,51702.666666666664,1599.6666666666667,119764,5598,0.21542777777777777,9598,310216,0.030939732315547877,-0.3333333333333333,1,36-50
270000,1,1,2,29,0,0,0,0,0,0,227479,181629,185614,189524,193971,199763,7000,7000,7000,7500,9000,10000,0,196330.0,7916.666666666667,227479,10000,0.7271481481481481,47500,1177980,0.040323265250683374,0.0,0,26-35
50000,1,2,2,25,0,0,0,0,0,0,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,0,19323.833333333332,2106.8333333333335,21006,4788,0.38647666666666664,12641,115943,0.1090277118929129,0.0,0,18-25
120000,2,1,2,36,0,0,0,0,2,2,84171,76025,78068,78589,77213,82567,3438,4000,12242,0,6894,0,0,79438.83333333333,4429.0,84171,12242,0.6619902777777777,26574,476633,0.05575358819049457,0.6666666666666666,2,36-50
280000,1,1,2,28,0,0,0,0,0,-1,281663,211805,96763,67554,-3,1244,80019,5000,439,10603,1247,2187,0,109837.66666666667,16582.5,281663,80019,0.39227738095238096,99495,659026,0.1509727992522298,-0.16666666666666666,0,26-35
260000,2,1,2,28,0,0,0,0,0,0,126418,129214,131933,134482,135772,138229,6000,5200,5000,5000,5000,5000,0,132674.66666666666,5200.0,138229,6000,0.5102871794871795,31200,796048,0.039193616465338775,0.0,0,26-35
360000,1,1,1,38,-1,-1,-1,-1,-1,-1,7975,4062,1914,4877,2100,3602,4062,1914,4877,2100,3602,9452,0,4088.3333333333335,4334.5,7975,9452,0.011356481481481481,26007,24530,1.060211985324093,-1.0,0,36-50
210000,2,1,2,30,1,-1,-1,-1,-1,-1,0,795,588,1488,609,768,795,588,1488,609,768,588,0,708.0,806.0,1488,1488,0.0033714285714285712,4836,4248,1.1384180790960452,-0.6666666666666666,1,26-35
390000,1,1,2,29,0,-1,0,0,0,0,9918,15918,103169,95669,88080,80576,16008,100000,5000,4000,4000,3000,0,65555.0,22001.333333333332,103169,100000,0.1680897435897436,132008,393330,0.3356164035288435,-0.16666666666666666,0,26-35
40000,1,2,1,36,0,0,2,2,2,0,34871,37999,37089,39464,38698,40051,3700,0,3000,0,2000,800,0,38028.666666666664,1583.3333333333333,40051,3700,0.9507166666666667,9500,228172,0.04163525761267815,1.0,3,36-50
10000,2,2,2,27,0,0,0,0,0,0,6691,7723,17734,9081,8877,9261,1142,1286,500,320,529,500,0,9894.5,712.8333333333334,17734,1286,0.98945,4277,59367,0.07204339110953897,0.0,0,26-35
120000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,999,0,0,0,0,999,0,0,0,0,0,1,166.5,166.5,999,999,0.0013875,999,999,1.0,-2.0,0,36-50
200000,1,3,1,43,-1,-1,-1,0,0,-1,1435,1270,3783,2522,1261,1436,1270,4000,0,0,1436,1261,0,1951.1666666666667,1327.8333333333333,3783,4000,0.009755833333333333,7967,11707,0.6805330144358076,-0.6666666666666666,0,36-50
80000,2,2,1,37,-1,-1,-1,-1,-1,-1,1480,3832,898,425,0,2791,3832,898,425,0,2791,0,0,1571.0,1324.3333333333333,3832,3832,0.0196375,7946,9426,0.8429874814343306,-1.0,0,36-50
60000,2,2,2,27,0,0,0,0,2,0,12193,13983,15746,17486,17067,17255,2000,2000,2000,0,620,1710,0,15621.666666666666,1388.3333333333333,17486,2000,0.2603611111111111,8330,93730,0.0888722927557879,0.3333333333333333,1,26-35
130000,2,2,2,39,2,2,2,2,0,0,50033,52440,52993,51546,52663,53737,3500,2000,0,2100,2100,2200,1,52235.333333333336,1983.3333333333333,53737,3500,0.4018102564102564,11900,313412,0.03796919071382079,1.3333333333333333,4,36-50
100000,2,2,2,29,0,0,0,0,0,-1,17848,19032,19664,16407,15068,40794,1775,1407,328,935,42000,1500,0,21468.833333333332,7990.833333333333,40794,42000,0.21468833333333331,47945,128813,0.3722062214217509,-0.16666666666666666,0,26-35
20000,1,2,1,45,-1,2,2,0,0,0,3213,4308,4093,4866,6781,7668,1300,0,1000,2000,1000,0,0,5154.833333333333,883.3333333333334,7668,2000,0.25774166666666665,5300,30929,0.1713602120986776,0.5,2,36-50
460000,1,1,2,34,0,0,0,0,0,0,45358,42991,45848,50875,56479,50889,2613,7021,10019,10051,10046,5016,0,48740.0,7461.0,56479,10051,0.10595652173913044,44766,292440,0.1530775543701272,0.0,0,26-35
80000,1,2,2,32,1,2,0,0,0,-2,82212,79682,28242,21400,0,0,7,1200,1408,0,0,0,0,35256.0,435.8333333333333,82212,1408,0.4407,2615,211536,0.012361962030103623,0.16666666666666666,2,26-35
80000,1,1,2,26,0,0,0,0,0,0,74487,76126,69856,48816,48476,48448,7576,3000,1800,1800,2000,2000,0,61034.833333333336,3029.3333333333335,76126,7576,0.7629354166666666,18176,366209,0.049632859924250906,0.0,0,26-35
240000,2,1,2,28,0,0,0,0,0,0,209848,214477,218142,195913,197823,189111,10000,9000,7000,7000,6625,7000,0,204219.0,7770.833333333333,218142,10000,0.8509125,46625,1225314,0.038051470888278434,0.0,0,26-35
200000,2,3,1,38,0,0,0,0,0,0,97584,75187,72556,63524,49914,18068,3600,2500,3000,2000,2000,2000,0,62805.5,2516.6666666666665,97584,3600,0.3140275,15100,376833,0.04007080059336629,0.0,0,36-50
230000,1,2,2,29,-2,-2,-2,-2,-2,-2,200,840,0,3458,499,5180,840,0,3458,499,5180,0,0,1696.1666666666667,1662.8333333333333,5180,5180,0.00737463768115942,9977,10177,0.9803478431757885,-2.0,0,26-35
260000,2,1,1,53,2,-1,-1,-1,-1,-1,827,827,827,827,755,-72,827,827,827,755,0,1726,0,665.1666666666666,827.0,827,1726,0.002558333333333333,4962,3991,1.2432974191931847,-0.5,1,51+
90000,2,2,1,38,0,0,0,0,0,0,88758,89680,89876,49922,46302,45430,3900,3487,1629,4000,3000,813,0,68328.0,2804.8333333333335,89876,4000,0.7592,16829,409968,0.04104954533036725,0.0,0,36-50
320000,1,2,2,29,0,0,0,0,0,0,324693,321110,325024,322246,297637,301575,11650,12500,11900,10503,10886,10040,0,315380.8333333333,11246.5,325024,12500,0.9855651041666667,67479,1892285,0.03566006177716359,0.0,0,26-35
280000,2,2,1,47,0,0,0,0,0,-1,231181,26610,24910,20133,5821,143866,1610,1910,1133,821,155681,4785,0,75420.16666666667,27656.666666666668,231181,155681,0.2693577380952381,165940,452521,0.3667012138663178,-0.16666666666666666,0,36-50
120000,1,2,2,29,1,2,0,0,2,2,87376,85135,86024,91380,93263,95079,0,3200,6800,3500,3500,0,1,89709.5,2833.3333333333335,95079,6800,0.7475791666666667,17000,538257,0.031583425761299896,1.1666666666666667,4,26-35
400000,2,1,2,27,1,-2,-1,0,0,-1,140,140,12527,12640,14805,238,140,12527,253,2305,238,238,0,6748.333333333333,2616.8333333333335,14805,12527,0.01687083333333333,15701,40490,0.3877747591998024,-0.5,1,26-35
50000,2,1,1,55,0,0,0,0,0,0,25043,26411,27451,19431,19837,20232,1775,1815,695,719,724,750,0,23067.5,1079.6666666666667,27451,1815,0.46135,6478,138405,0.04680466746143564,0.0,0,51+
10000,2,1,2,23,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,2300.0,0.0,2400,0,0.23,0,13800,0.0,5.166666666666667,6,18-25
70000,1,2,2,26,0,0,0,0,0,0,69900,67591,68338,26916,27480,28043,2506,1925,1000,997,1020,1100,0,48044.666666666664,1424.6666666666667,69900,2506,0.6863523809523809,8548,288268,0.029652961827188587,0.0,0,26-35
210000,1,1,1,30,0,0,0,0,0,2,65600,63396,64150,66135,70118,67254,2300,3000,3000,5000,0,3000,0,66108.83333333333,2716.6666666666665,70118,5000,0.3148039682539682,16300,396653,0.04109385281341626,0.3333333333333333,1,26-35
140000,2,2,1,39,-1,-1,-1,0,0,0,1007,3680,4214,3790,3357,3426,3685,4214,76,67,69,1376,0,3245.6666666666665,1581.1666666666667,4214,4214,0.023183333333333334,9487,19474,0.4871623703399404,-0.5,0,36-50
290000,1,2,1,50,-1,-1,-1,-2,-2,-2,929,1729,0,0,0,0,1732,0,0,0,0,335,0,443.0,344.5,1729,1732,0.0015275862068965518,2067,2658,0.7776523702031602,-1.5,0,36-50
30000,1,3,1,32,0,0,0,0,0,-1,28292,30494,28317,16454,450,1400,3000,1431,483,0,700,0,0,17567.833333333332,935.6666666666666,30494,3000,0.5855944444444444,5614,105407,0.05326021990949368,-0.16666666666666666,0,26-35
110000,2,1,2,32,1,2,0,0,0,2,58679,56871,56279,24271,52040,25453,1210,2056,1200,2300,0,1000,1,45598.833333333336,1294.3333333333333,58679,2300,0.4145348484848485,7766,273593,0.028385229154254676,0.8333333333333334,3,26-35
20000,2,3,2,54,0,0,2,2,2,0,9777,10140,9360,9833,9153,9116,2000,1000,1000,0,500,500,0,9563.166666666666,833.3333333333334,10140,2000,0.4781583333333333,5000,57379,0.08713989438644801,1.0,3,51+
220000,2,2,1,36,0,0,0,0,0,0,136556,139453,142295,145127,148159,151462,5100,5163,5196,5372,5761,5396,0,143842.0,5331.333333333333,151462,5761,0.6538272727272727,31988,863052,0.037063815390034435,0.0,0,36-50
180000,2,2,1,36,-1,-1,-2,-1,-1,-1,682,0,0,1012,0,669,0,0,1012,0,669,0,0,393.8333333333333,280.1666666666667,1012,1012,0.0021879629629629627,1681,2363,0.7113838341091833,-1.1666666666666667,0,36-50
30000,1,1,2,26,4,3,2,0,0,-2,25899,25177,22768,18600,0,0,0,600,800,0,0,0,1,15407.333333333334,233.33333333333334,25899,800,0.5135777777777778,1400,92444,0.015144303578382588,1.1666666666666667,3,26-35
50000,2,2,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,26-35
150000,1,3,1,29,0,0,-2,-2,-2,-2,38675,0,0,0,0,0,0,0,0,0,0,0,0,6445.833333333333,0.0,38675,0,0.04297222222222222,0,38675,0.0,-1.3333333333333333,0,26-35
150000,2,1,2,32,0,0,0,0,0,0,30697,40139,49410,58549,67560,86315,10000,10000,10000,10000,20000,1718,0,55445.0,10286.333333333334,86315,20000,0.3696333333333333,61718,332670,0.1855231911503893,0.0,0,26-35
140000,1,3,2,30,1,3,2,2,2,0,84014,85107,82532,81236,78306,72173,3300,0,6500,0,3000,3000,0,80561.33333333333,2633.3333333333335,85107,6500,0.5754380952380952,15800,483368,0.03268731070323232,1.6666666666666667,5,26-35
80000,2,2,1,48,0,0,0,0,0,0,79518,77757,32325,25670,30089,29395,2264,1420,1002,6005,2000,970,0,45792.333333333336,2276.8333333333335,79518,6005,0.5724041666666667,13661,274754,0.049720841188845295,0.0,0,36-50
200000,2,1,1,33,0,0,0,0,0,0,105775,88262,69596,32709,31816,33368,3493,2536,1065,10020,6097,5022,0,60254.333333333336,4705.5,105775,10020,0.30127166666666666,28233,361526,0.0780939683452919,0.0,0,26-35
400000,1,1,1,44,-1,-1,-1,-1,-1,-1,4482,-10,1903,850,808,775,0,1913,850,808,775,380,0,1468.0,787.6666666666666,4482,1913,0.00367,4726,8808,0.5365576748410535,-1.0,0,36-50
130000,2,2,1,28,2,2,0,0,0,0,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,0,106272.0,2808.1666666666665,135805,4275,0.8174769230769231,16849,637632,0.02642433253036234,0.6666666666666666,2,26-35
50000,2,2,2,22,0,0,0,0,0,0,38604,36684,33826,30387,28850,29022,1575,1757,1047,1042,1036,1039,0,32895.5,1249.3333333333333,38604,1757,0.65791,7496,197373,0.03797885222396174,0.0,0,18-25
190000,1,2,1,51,0,0,0,0,0,0,86713,75143,43487,34904,108419,75455,3359,13487,1414,40710,43406,2773,1,70686.83333333333,17524.833333333332,108419,43406,0.3720359649122807,105149,424121,0.24792217315341614,0.0,0,51+
470000,2,1,2,40,0,0,0,0,0,0,17243,14722,15270,15615,16261,16969,1243,1300,600,900,1000,1324,1,16013.333333333334,1061.1666666666667,17243,1324,0.03407092198581561,6367,96080,0.0662676935886761,0.0,0,36-50
280000,1,1,1,55,-1,-1,0,0,2,-1,2326,4917,4906,4707,2254,5375,4917,2453,2254,0,5375,1165,0,4080.8333333333335,2694.0,5375,5375,0.014574404761904762,16164,24485,0.6601592811925668,-0.16666666666666666,1,51+
460000,2,1,2,26,-1,-1,-1,-1,-1,-1,18738,16345,20246,9936,10833,21169,16447,20373,10018,12387,21865,13898,0,16211.166666666666,15831.333333333334,21169,21865,0.035241666666666664,94988,97267,0.9765696484933225,-1.0,0,26-35
340000,2,2,2,32,0,0,0,0,0,0,169246,100967,102819,105477,107454,110419,6000,4500,5000,4000,5000,4000,0,116063.66666666667,4750.0,169246,6000,0.3413637254901961,28500,696382,0.040925813705696014,0.0,0,26-35
110000,1,2,2,27,0,0,0,0,0,0,103550,105089,107164,105988,108617,103497,6000,6000,4000,5000,4000,4000,0,105650.83333333333,4833.333333333333,108617,6000,0.9604621212121212,29000,633905,0.045748179932324246,0.0,0,26-35
440000,2,2,2,27,-1,0,0,0,0,0,25154,27028,29098,21447,13547,16008,10011,5052,3163,5010,5000,5000,0,22047.0,5539.333333333333,29098,10011,0.05010681818181818,33236,132282,0.251251115042107,-0.16666666666666666,0,26-35
90000,2,2,2,23,-2,-2,-2,-2,-2,-2,3440,6140,5812,13955,22687,15621,6140,5812,13955,22687,15621,2540,0,11275.833333333334,11125.833333333334,22687,22687,0.12528703703703703,66755,67655,0.9866972138053359,-2.0,0,18-25
70000,2,2,2,24,-2,-2,-2,-1,-1,0,63912,53137,45078,6823,28989,29059,2400,2000,1000,30848,975,863,0,37833.0,6347.666666666667,63912,30848,0.5404714285714286,38086,226998,0.16778121393140027,-1.3333333333333333,0,18-25
30000,2,2,2,24,1,2,2,2,2,2,7134,7872,9528,9725,9427,10118,1000,1800,500,0,1000,0,0,8967.333333333334,716.6666666666666,10118,1800,0.2989111111111111,4300,53804,0.07991970857185339,1.8333333333333333,6,18-25
120000,2,2,2,49,0,0,0,0,-2,-2,3903,2246,3040,0,0,0,1300,1000,0,0,0,0,0,1531.5,383.3333333333333,3903,1300,0.0127625,2300,9189,0.2502992708673414,-0.6666666666666666,0,36-50
300000,2,2,2,27,-1,-1,-1,0,0,-1,12752,9314,26887,23981,19378,12759,9314,27187,13981,9378,12759,16980,0,17511.833333333332,14933.166666666666,26887,27187,0.05837277777777777,89599,105071,0.8527471899953365,-0.6666666666666666,0,26-35
60000,2,1,2,25,0,0,0,0,0,0,16313,10253,7735,6923,7035,9175,5000,3000,2000,2000,4000,800,0,9572.333333333334,2800.0,16313,5000,0.1595388888888889,16800,57434,0.29250966326566147,0.0,0,18-25
180000,1,2,2,36,-1,-1,-1,-1,0,-1,100,100,109,1863,1763,591,100,109,3626,0,907,1208,1,754.3333333333334,991.6666666666666,1863,3626,0.0041907407407407405,5950,4526,1.3146266018559434,-0.8333333333333334,0,36-50
30000,2,1,2,43,1,2,2,2,0,0,17775,18688,21488,20847,21162,21809,1500,3433,0,800,1000,1000,1,20294.833333333332,1288.8333333333333,21809,3433,0.6764944444444444,7733,121769,0.06350548990301308,1.1666666666666667,4,36-50
360000,1,1,2,35,-1,-1,-1,-1,-1,-1,15798,16630,15687,38750,15802,15730,16713,15766,38944,15881,15809,30594,0,19732.833333333332,22284.5,38750,38944,0.054813425925925925,133707,118397,1.1293107088862049,-1.0,0,26-35
150000,1,1,1,49,-2,-2,-2,-2,-2,-2,15472,14860,19601,13262,14329,34193,14877,19608,13280,14329,34193,7880,0,18619.5,17361.166666666668,34193,34193,0.12413,104167,111717,0.9324185218006212,-2.0,0,36-50
70000,2,1,2,28,0,0,0,0,0,0,20335,21699,22460,20345,42123,19852,2000,1500,3000,721,1200,2000,0,24469.0,1736.8333333333333,42123,3000,0.34955714285714284,10421,146814,0.07098096911738662,0.0,0,26-35
150000,2,2,1,44,0,0,0,0,0,0,61951,55504,22050,17360,17360,12000,15000,1200,0,0,0,0,0,31037.5,2700.0,61951,15000,0.20691666666666667,16200,186225,0.08699154248892468,0.0,0,36-50
440000,2,1,1,33,-2,-2,-2,-2,-2,-1,0,0,0,0,0,100,0,0,0,0,100,300,0,16.666666666666668,66.66666666666667,100,300,3.787878787878788e-05,400,100,4.0,-1.8333333333333333,0,26-35
500000,1,1,1,52,1,-1,-1,-1,-1,-1,-5,43528,104315,71776,60753,0,43533,104406,71776,60753,0,8200,0,46727.833333333336,48111.333333333336,104315,104406,0.09345566666666667,288668,280367,1.0296076214390424,-0.6666666666666666,1,51+
260000,1,2,2,29,1,2,0,0,0,0,263943,258331,261518,194791,198894,197564,0,7700,6000,6130,7500,6500,1,229173.5,5638.333333333333,263943,7700,0.8814365384615385,33830,1375041,0.024602902749808916,0.5,2,26-35
360000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,26-35
140000,1,1,2,28,0,0,0,0,0,0,132880,133904,134552,135151,136327,136647,6400,7000,5000,5200,5100,5000,0,134910.16666666666,5616.666666666667,136647,7000,0.9636440476190475,33700,809461,0.041632641967926806,0.0,0,26-35
10000,1,1,2,24,0,0,2,0,0,0,4216,6476,6224,6347,12856,8078,2500,0,227,239,3412,0,1,7366.166666666667,1063.0,12856,3412,0.7366166666666667,6378,44197,0.144308437224246,0.3333333333333333,1,18-25
200000,2,1,2,32,-2,-2,-2,-2,-2,-2,2580,-35,3519,1846,1330,14470,0,3554,1855,1337,14542,2955,0,3951.6666666666665,4040.5,14470,14542,0.019758333333333333,24243,23710,1.0224799662589625,-2.0,0,26-35
210000,1,2,1,35,0,0,0,0,0,0,128595,131627,136428,54058,55398,56698,4606,6815,1800,2000,2000,2000,0,93800.66666666667,3203.5,136428,6815,0.4466698412698413,19221,562804,0.03415220929488774,0.0,0,26-35
20000,1,2,2,27,2,0,0,0,0,2,13747,15020,16059,16081,17423,17695,1500,1600,580,1600,700,0,1,16004.166666666666,996.6666666666666,17695,1600,0.8002083333333333,5980,96025,0.06227544910179641,0.6666666666666666,2,26-35
240000,1,1,1,44,-1,-1,-1,-1,-1,-1,4221,2188,2701,2427,1104,2362,2188,2701,2427,1104,2362,519,0,2500.5,1883.5,4221,2701,0.01041875,11301,15003,0.753249350129974,-1.0,0,36-50
30000,1,2,2,51,5,4,3,2,3,2,26551,25855,25146,26549,25849,25285,0,0,2113,0,0,2191,1,25872.5,717.3333333333334,26551,2191,0.8624166666666667,4304,155235,0.02772570618739331,3.1666666666666665,6,51+
450000,2,2,1,38,-2,-2,-2,-2,-2,-2,10972,15005,13887,17255,17515,0,15008,1200,5255,4566,0,3648,0,12439.0,4946.166666666667,17515,15008,0.02764222222222222,29677,74634,0.3976337862100383,-2.0,0,36-50
60000,2,3,2,40,-1,-1,0,0,0,-1,24496,20329,15219,16158,14295,10930,20391,1200,3658,0,10930,11677,0,16904.5,7976.0,24496,20391,0.28174166666666667,47856,101427,0.47182702830607237,-0.5,0,36-50
100000,2,2,2,30,0,0,0,0,0,0,58335,56745,56058,51573,47665,43756,2801,2300,1613,1594,1654,1222,0,52355.333333333336,1864.0,58335,2801,0.5235533333333333,11184,314132,0.03560286758432761,0.0,0,26-35
500000,1,1,1,49,-1,-1,-1,-1,-1,-1,12939,28805,41027,36073,46096,103065,28954,41027,36073,46096,103065,154321,0,44667.5,68256.0,103065,154321,0.089335,409536,268005,1.5280908938266078,-1.0,0,36-50
50000,1,3,1,51,-1,-1,0,0,0,0,636,2228,3287,4843,6379,6878,4600,1500,2000,2000,1000,3000,0,4041.8333333333335,2350.0,6878,4600,0.08083666666666667,14100,24251,0.581419322914519,-0.3333333333333333,0,51+
80000,2,2,1,35,-1,-1,-1,-1,-1,-1,997,40297,6597,665,10117,0,40297,6597,3465,10117,0,665,0,9778.833333333334,10190.166666666666,40297,40297,0.12223541666666668,61141,58673,1.042063640856953,-1.0,0,26-35
20000,2,2,2,22,2,2,2,2,0,0,5743,7487,8114,7835,8605,10948,2000,900,0,900,2500,0,1,8122.0,1050.0,10948,2500,0.4061,6300,48732,0.12927850283181483,1.3333333333333333,4,18-25
500000,1,1,2,43,0,0,0,0,0,0,141323,143548,146487,139155,142337,145411,5000,5015,5000,5000,5000,5000,0,143043.5,5002.5,146487,5015,0.286087,30015,858261,0.03497187918360499,0.0,0,36-50
140000,2,1,2,31,0,0,0,0,0,0,71066,55271,50706,48847,47437,42576,2042,1958,1501,1619,1514,1553,0,52650.5,1697.8333333333333,71066,2042,0.376075,10187,315903,0.032247240450391415,0.0,0,26-35
500000,2,2,2,29,0,0,0,0,0,0,455042,364288,261185,215575,174736,118438,12564,10000,6476,5489,5000,5000,0,264877.3333333333,7421.5,455042,12564,0.5297546666666666,44529,1589264,0.028018630007349315,0.0,0,26-35
50000,1,2,2,24,2,0,0,0,0,0,43247,45036,44384,19524,35268,16099,3000,1300,642,612,1192,600,1,33926.333333333336,1224.3333333333333,45036,3000,0.6785266666666667,7346,203558,0.036087994576484345,0.3333333333333333,1,18-25
170000,1,1,1,60,0,0,0,0,0,0,170359,178514,98196,100108,95629,89472,11700,3600,3500,3500,3300,3500,1,122046.33333333333,4850.0,178514,11700,0.7179196078431372,29100,732278,0.03973900622441204,0.0,0,51+
220000,2,2,1,44,0,0,0,0,0,2,136838,142250,149864,155828,178160,175140,10000,10000,10000,25000,0,20000,0,156346.66666666666,12500.0,178160,25000,0.7106666666666667,75000,938080,0.07995053726761044,0.3333333333333333,1,36-50
70000,2,2,1,33,2,2,2,2,3,2,63963,65350,66279,70580,69180,70392,3000,2600,6000,0,2500,1165,1,67624.0,2544.1666666666665,70580,6000,0.9660571428571428,15265,405744,0.03762224456800347,2.1666666666666665,6,26-35
360000,2,2,2,34,0,0,0,0,0,0,122193,109382,109845,105271,96644,94973,5004,4031,3082,7018,2755,1813,0,106384.66666666667,3950.5,122193,7018,0.295512962962963,23703,638308,0.037134110805441885,0.0,0,26-35
430000,2,1,2,29,0,0,-1,0,0,0,34785,0,18518,16574,12215,6660,0,18518,5,244,1038,41500,0,14792.0,10217.5,34785,41500,0.0344,61305,88752,0.6907449972958356,-0.16666666666666666,0,26-35
20000,1,3,2,26,2,2,-1,-1,2,0,20155,10356,556,20897,20438,20325,0,600,20900,1,805,752,0,15454.5,3843.0,20897,20900,0.772725,23058,92727,0.24866543725128604,0.6666666666666666,3,26-35
